Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.8700       -6880.9983  -6874.2584   -6899.9708      25.7123  3108.1
3.8800       -6880.9574  -6873.2908   -6902.9926      29.7018  3590.4
3.8900       -6880.8733  -6873.9513   -6901.7513      27.8000  3360.5
3.9000       -6880.8402  -6875.7496   -6901.8517      26.1022  3155.2
3.9100       -6880.8182  -6878.0950   -6903.4015      25.3065  3059.1
3.9200       -6880.8208  -6880.5297   -6903.9381      23.4084  2829.6
3.9300       -6880.8523  -6882.4921   -6903.9299      21.4377  2591.4
3.9400       -6880.9142  -6883.4897   -6903.0099      19.5202  2359.6
3.9500       -6880.9892  -6883.2785   -6904.1826      20.9041  2526.9
3.9600       -6881.0284  -6882.0393   -6904.4200      22.3806  2705.4
3.9700       -6881.0496  -6880.1331   -6904.2279      24.0949  2912.6
3.9800       -6881.0440  -6877.9641   -6903.1666      25.2025  3046.5
3.9900       -6881.0230  -6875.9664   -6902.4236      26.4572  3198.2
4.0000       -6880.9729  -6874.5860   -6903.2199      28.6339  3461.3
4.0100       -6880.9209  -6874.4590   -6899.6530      25.1939  3045.5
4.0200       -6880.9023  -6874.9107   -6903.1858      28.2751  3417.9
4.0300       -6880.8387  -6876.6078   -6903.7176      27.1098  3277.0
4.0400       -6880.8316  -6878.8144   -6901.6531      22.8386  2760.7
4.0500       -6880.8608  -6880.5422   -6904.0680      23.5258  2843.8
4.0600       -6880.8699  -6882.0069   -6905.4779      23.4710  2837.2
4.0700       -6880.8929  -6883.1288   -6905.6199      22.4911  2718.7
4.0800       -6880.9316  -6883.6550   -6905.2160      21.5610  2606.3
4.0900       -6880.9833  -6883.3807   -6904.2162      20.8355  2518.6
4.1000       -6881.0378  -6882.1615   -6903.4587      21.2971  2574.4
4.1100       -6881.0709  -6880.0020   -6903.4208      23.4188  2830.9
4.1200       -6881.0604  -6877.2865   -6904.4116      27.1251  3278.9
4.1300       -6880.9998  -6875.1501   -6903.8219      28.6718  3465.9
4.1400       -6880.9406  -6874.4532   -6901.8059      27.3526  3306.4
4.1500       -6880.9017  -6874.8312   -6901.3902      26.5590  3210.5
4.1600       -6880.8788  -6875.8835   -6901.0968      25.2133  3047.8
4.1700       -6880.8772  -6877.1338   -6901.1500      24.0162  2903.1
4.1800       -6880.8897  -6878.2384   -6901.6445      23.4061  2829.3
4.1900       -6880.9129  -6878.9771   -6901.1247      22.1475  2677.2
4.2000       -6880.9498  -6879.1032   -6901.8737      22.7704  2752.5
4.2100       -6880.9647  -6878.7444   -6902.8748      24.1304  2916.9
4.2200       -6880.9653  -6878.2511   -6902.5520      24.3009  2937.5
4.2300       -6880.9739  -6877.6981   -6900.8549      23.1568  2799.2
4.2400       -6880.9942  -6876.8225   -6900.6198      23.7973  2876.6
4.2500       -6880.9872  -6875.7227   -6901.6386      25.9159  3132.7
4.2600       -6880.9638  -6874.9869   -6900.2098      25.2229  3049.0
4.2700       -6880.9554  -6874.5656   -6899.7505      25.1848  3044.4
4.2800       -6880.9354  -6874.3932   -6900.4865      26.0933  3154.2
4.2900       -6880.8972  -6874.8527   -6902.5639      27.7111  3349.7
4.3000       -6880.8524  -6876.3150   -6902.4028      26.0879  3153.5
4.3100       -6880.8390  -6878.2522   -6902.9390      24.6868  2984.1
4.3200       -6880.8443  -6880.2014   -6903.8342      23.6328  2856.7
4.3300       -6880.8680  -6881.7973   -6904.1017      22.3044  2696.2
4.3400       -6880.9102  -6882.7216   -6903.9438      21.2223  2565.4
4.3500       -6880.9637  -6882.7587   -6903.7885      21.0299  2542.1
4.3600       -6881.0079  -6881.8947   -6904.4659      22.5711  2728.4
4.3700       -6881.0336  -6880.4036   -6902.9239      22.5203  2722.3
4.3800       -6881.0641  -6878.3847   -6901.1718      22.7871  2754.5
4.3900       -6881.0734  -6875.7836   -6900.6887      24.9051  3010.5
4.4000       -6881.0360  -6873.0964   -6902.5605      29.4640  3561.6
4.4100       -6880.9302  -6871.9438   -6903.9746      32.0308  3871.9
4.4200       -6880.8323  -6873.4790   -6901.8038      28.3248  3423.9
4.4300       -6880.7940  -6876.2968   -6902.0495      25.7527  3113.0
4.4400       -6880.7957  -6879.2270   -6902.2490      23.0220  2782.9
4.4500       -6880.8364  -6881.5067   -6902.1815      20.6747  2499.2
4.4600       -6880.9138  -6882.5861   -6901.3447      18.7587  2267.6
4.4700       -6880.9995  -6882.3035   -6902.0388      19.7353  2385.6
4.4800       -6881.0625  -6880.7688   -6901.6925      20.9237  2529.3
4.4900       -6881.0996  -6878.1526   -6901.9717      23.8191  2879.3
4.5000       -6881.0793  -6874.9097   -6901.9200      27.0103  3265.0
4.5100       -6881.0250  -6872.2877   -6900.9644      28.6768  3466.5
4.5200       -6880.9398  -6871.1592   -6902.4278      31.2686  3779.8
4.5300       -6880.8468  -6872.3574   -6899.7364      27.3789  3309.6
4.5400       -6880.8227  -6874.5900   -6900.8420      26.2520  3173.4
4.5500       -6880.7982  -6877.3615   -6902.5610      25.1995  3046.1
4.5600       -6880.8025  -6880.1757   -6903.5355      23.3598  2823.7
4.5700       -6880.8328  -6882.5024   -6904.3159      21.8135  2636.8
4.5800       -6880.8881  -6883.9189   -6903.7495      19.8306  2397.1
4.5900       -6880.9614  -6884.1577   -6904.7000      20.5422  2483.2
4.6000       -6881.0137  -6883.3516   -6904.7036      21.3521  2581.0
4.6100       -6881.0586  -6881.6729   -6903.3455      21.6726  2619.8
4.6200       -6881.0689  -6879.0803   -6906.0760      26.9957  3263.2
4.6300       -6881.0068  -6876.8327   -6905.2537      28.4210  3435.5
4.6400       -6880.9515  -6875.9600   -6903.1114      27.1514  3282.1
4.6500       -6880.9225  -6876.0128   -6901.0704      25.0576  3029.0
4.6600       -6880.9044  -6876.4641   -6903.8639      27.3998  3312.1
4.6700       -6880.8489  -6877.9098   -6905.4799      27.5701  3332.7
4.6800       -6880.8152  -6880.2615   -6905.3597      25.0982  3033.9
4.6900       -6880.8220  -6882.6930   -6906.2525      23.5595  2847.9
4.7000       -6880.8537  -6884.6147   -6905.3842      20.7695  2510.6
4.7100       -6880.9262  -6885.4646   -6905.2915      19.8269  2396.7
4.7200       -6881.0035  -6885.1170   -6904.0751      18.9581  2291.7
4.7300       -6881.0870  -6883.4622   -6903.0325      19.5704  2365.7
4.7400       -6881.1419  -6880.3822   -6902.8521      22.4699  2716.2
4.7500       -6881.1393  -6876.2169   -6903.0733      26.8564  3246.4
4.7600       -6881.0660  -6872.1765   -6902.9669      30.7904  3722.0
4.7700       -6880.9610  -6870.2638   -6900.7800      30.5162  3688.8
4.7800       -6880.8667  -6870.8105   -6901.5191      30.7086  3712.1
4.7900       -6880.7796  -6873.6192   -6901.7864      28.1672  3404.9
4.8000       -6880.7536  -6877.3204   -6901.5560      24.2356  2929.6
4.8100       -6880.7845  -6880.4777   -6901.4983      21.0206  2541.0
4.8200       -6880.8570  -6882.4356   -6901.3542      18.9187  2286.9
4.8300       -6880.9485  -6882.9626   -6902.0592      19.0966  2308.4
4.8400       -6881.0098  -6882.1948   -6904.4839      22.2892  2694.3
4.8500       -6881.0255  -6880.6495   -6904.8222      24.1727  2922.0
4.8600       -6881.0128  -6878.9090   -6905.2500      26.3409  3184.1
4.8700       -6880.9668  -6877.6987   -6905.9465      28.2478  3414.6
4.8800       -6880.9148  -6877.7039   -6904.2412      26.5373  3207.8
4.8900       -6880.9079  -6878.3209   -6901.1223      22.8014  2756.2
4.9000       -6880.9501  -6878.4872   -6900.0097      21.5225  2601.6
4.9100       -6880.9857  -6877.8760   -6900.9216      23.0457  2785.8
4.9200       -6880.9841  -6876.8384   -6903.3810      26.5425  3208.5
4.9300       -6880.9465  -6876.2752   -6901.8915      25.6163  3096.5
4.9400       -6880.9262  -6876.2296   -6903.1970      26.9674  3259.8
4.9500       -6880.8799  -6877.0441   -6904.0263      26.9822  3261.6
4.9600       -6880.8663  -6878.4348   -6901.6335      23.1987  2804.3
4.9700       -6880.8840  -6879.5787   -6903.7853      24.2066  2926.1
4.9800       -6880.8875  -6880.6401   -6904.7046      24.0645  2908.9
4.9900       -6880.9038  -6881.4999   -6903.9195      22.4197  2710.1
5.0000       -6880.9417  -6881.7873   -6903.7607      21.9734  2656.2
5.0100       -6880.9755  -6881.3910   -6904.1758      22.7848  2754.2
5.0200       -6880.9860  -6880.4978   -6905.1930      24.6952  2985.2
5.0300       -6880.9691  -6879.6324   -6906.1906      26.5582  3210.4
5.0400       -6880.9383  -6879.3493   -6904.4523      25.1030  3034.5
5.0500       -6880.9444  -6879.3104   -6902.9936      23.6833  2862.8
5.0600       -6880.9511  -6879.1037   -6903.8872      24.7836  2995.8
5.0700       -6880.9432  -6878.9570   -6903.5626      24.6056  2974.3
5.0800       -6880.9500  -6878.8250   -6901.8597      23.0346  2784.4
5.0900       -6880.9678  -6878.3696   -6902.7111      24.3415  2942.4
5.1000       -6880.9523  -6877.8666   -6904.2297      26.3631  3186.8
5.1100       -6880.9237  -6877.9127   -6903.4951      25.5824  3092.4
5.1200       -6880.9254  -6878.2334   -6900.7980      22.5646  2727.6
5.1300       -6880.9559  -6878.1212   -6901.8457      23.7245  2867.8
5.1400       -6880.9496  -6877.7832   -6903.4607      25.6775  3103.9
5.1500       -6880.9321  -6877.7681   -6902.6788      24.9107  3011.2
5.1600       -6880.9413  -6877.8552   -6900.4604      22.6052  2732.5
5.1700       -6880.9732  -6877.4743   -6900.1714      22.6971  2743.6
5.1800       -6880.9818  -6876.6234   -6902.2579      25.6345  3098.7
5.1900       -6880.9617  -6875.9794   -6900.2212      24.2419  2930.4
5.2000       -6880.9783  -6875.3701   -6898.9071      23.5370  2845.2
5.2100       -6880.9765  -6874.5223   -6900.2627      25.7404  3111.5
5.2200       -6880.9464  -6874.0017   -6900.7437      26.7420  3232.6
5.2300       -6880.8975  -6874.2947   -6902.1205      27.8258  3363.6
5.2400       -6880.8529  -6875.7292   -6902.0880      26.3588  3186.3
5.2500       -6880.8514  -6877.4966   -6899.7947      22.2981  2695.4
5.2600       -6880.8975  -6878.6088   -6900.2641      21.6554  2617.7
5.2700       -6880.9450  -6878.9195   -6900.0232      21.1037  2551.0
5.2800       -6880.9952  -6878.3280   -6899.8290      21.5010  2599.1
5.2900       -6881.0175  -6876.9100   -6901.8903      24.9803  3019.6
5.3000       -6880.9990  -6875.4392   -6900.9889      25.5497  3088.5
5.3100       -6880.9819  -6874.3203   -6899.8878      25.5676  3090.6
5.3200       -6880.9533  -6873.5973   -6900.6965      27.0991  3275.8
5.3300       -6880.9023  -6873.8009   -6901.4478      27.6470  3342.0
5.3400       -6880.8714  -6874.9677   -6900.0453      25.0776  3031.4
5.3500       -6880.8722  -6876.2755   -6900.1455      23.8700  2885.4
5.3600       -6880.8775  -6877.4875   -6902.0657      24.5782  2971.0
5.3700       -6880.8784  -6878.6897   -6902.5548      23.8651  2884.8
5.3800       -6880.8910  -6879.7161   -6903.4878      23.7717  2873.5
5.3900       -6880.9084  -6880.5138   -6903.2235      22.7097  2745.2
5.4000       -6880.9540  -6880.7002   -6900.7778      20.0775  2427.0
5.4100       -6881.0143  -6879.8399   -6902.0251      22.1852  2681.8
5.4200       -6881.0275  -6878.1847   -6902.8623      24.6776  2983.0
5.4300       -6881.0038  -6876.4463   -6903.3589      26.9126  3253.2
5.4400       -6880.9526  -6875.4700   -6903.7560      28.2860  3419.2
5.4500       -6880.8975  -6875.7665   -6902.8105      27.0440  3269.1
5.4600       -6880.8640  -6877.0012   -6903.3106      26.3094  3180.3
5.4700       -6880.8493  -6878.7431   -6903.0040      24.2609  2932.7
5.4800       -6880.8700  -6880.2319   -6902.1012      21.8693  2643.6
5.4900       -6880.9077  -6881.0843   -6904.2862      23.2019  2804.7
5.5000       -6880.9245  -6881.5202   -6904.3816      22.8614  2763.5
5.5100       -6880.9516  -6881.5116   -6904.3153      22.8038  2756.5
5.5200       -6880.9790  -6881.0255   -6903.6210      22.5955  2731.4
5.5300       -6881.0140  -6879.9961   -6901.3360      21.3399  2579.6
5.5400       -6881.0468  -6878.1702   -6902.6125      24.4423  2954.6
5.5500       -6881.0111  -6876.0424   -6904.6848      28.6424  3462.3
5.5600       -6880.9238  -6875.2279   -6906.1270      30.8991  3735.1
5.5700       -6880.8442  -6876.6137   -6903.0613      26.4476  3197.0
5.5800       -6880.8517  -6878.3784   -6900.9551      22.5767  2729.1
5.5900       -6880.8642  -6879.8248   -6905.6572      25.8324  3122.6
5.6000       -6880.8328  -6881.7849   -6908.0043      26.2194  3169.4
5.6100       -6880.8309  -6884.0195   -6906.1518      22.1324  2675.4
5.6200       -6880.8951  -6885.3302   -6904.8044      19.4743  2354.1
5.6300       -6880.9719  -6885.3875   -6905.3025      19.9150  2407.3
5.6400       -6881.0331  -6884.2753   -6905.6828      21.4075  2587.7
5.6500       -6881.0726  -6882.2302   -6904.4992      22.2690  2691.9
5.6600       -6881.0951  -6879.4689   -6903.0811      23.6122  2854.2
5.6700       -6881.0839  -6876.2149   -6903.1973      26.9824  3261.6
5.6800       -6881.0236  -6873.4617   -6902.6848      29.2230  3532.5
5.6900       -6880.9379  -6872.3248   -6902.0161      29.6913  3589.1
5.7000       -6880.8571  -6873.2145   -6903.0028      29.7883  3600.8
5.7100       -6880.7871  -6875.9549   -6903.1652      27.2102  3289.2
5.7200       -6880.7722  -6879.2275   -6903.0177      23.7902  2875.8
5.7300       -6880.7895  -6882.2476   -6905.9371      23.6895  2863.6
5.7400       -6880.8172  -6884.8024   -6905.6871      20.8847  2524.6
5.7500       -6880.8952  -6886.1410   -6904.6573      18.5163  2238.3
5.7600       -6880.9869  -6886.0607   -6905.5406      19.4799  2354.7
5.7700       -6881.0525  -6884.6820   -6905.2160      20.5340  2482.2
5.7800       -6881.1022  -6882.1821   -6904.8364      22.6543  2738.5
5.7900       -6881.1132  -6878.8556   -6903.2637      24.4081  2950.5
5.8000       -6881.1007  -6875.3107   -6901.1223      25.8116  3120.1
5.8100       -6881.0587  -6872.0187   -6900.5074      28.4886  3443.7
5.8200       -6880.9721  -6869.9559   -6901.2907      31.3348  3787.8
5.8300       -6880.8634  -6870.4343   -6900.7626      30.3284  3666.1
5.8400       -6880.7971  -6872.9573   -6900.1467      27.1893  3286.7
5.8500       -6880.7719  -6876.2200   -6901.0768      24.8568  3004.7
5.8600       -6880.7799  -6879.3979   -6902.9088      23.5109  2842.0
5.8700       -6880.8022  -6882.1901   -6904.8353      22.6453  2737.4
5.8800       -6880.8454  -6884.2514   -6904.3992      20.1478  2435.5
5.8900       -6880.9271  -6885.0709   -6904.1221      19.0512  2302.9
5.9000       -6881.0019  -6884.5839   -6905.2205      20.6366  2494.6
5.9100       -6881.0426  -6883.0003   -6906.2704      23.2701  2812.9
5.9200       -6881.0462  -6880.8637   -6905.1973      24.3336  2941.5
5.9300       -6881.0342  -6878.6380   -6905.2396      26.6016  3215.6
5.9400       -6880.9871  -6876.9532   -6904.7131      27.7598  3355.6
5.9500       -6880.9357  -6876.3957   -6904.0073      27.6116  3337.7
5.9600       -6880.8893  -6876.9449   -6904.0214      27.0765  3273.0
5.9700       -6880.8530  -6878.3921   -6904.6430      26.2509  3173.2
5.9800       -6880.8397  -6880.3342   -6904.5958      24.2617  2932.8
5.9900       -6880.8665  -6882.0071   -6903.4416      21.4345  2591.0
6.0000       -6880.9349  -6882.7100   -6901.4863      18.7763  2269.7
6.0100       -6881.0263  -6882.0538   -6901.9429      19.8891  2404.2
6.0200       -6881.0729  -6880.0662   -6902.1074      22.0412  2664.3
6.0300       -6881.0996  -6877.2738   -6900.7178      23.4440  2833.9
6.0400       -6881.0821  -6873.8786   -6902.2627      28.3841  3431.1
6.0500       -6880.9976  -6871.3390   -6901.3724      30.0334  3630.4
6.0600       -6880.9255  -6870.8073   -6898.6339      27.8266  3363.7
6.0700       -6880.8734  -6871.6057   -6900.5780      28.9723  3502.2
6.0800       -6880.7832  -6874.3037   -6904.8474      30.5438  3692.1
6.0900       -6880.7260  -6878.6267   -6902.4162      23.7894  2875.7
6.1000       -6880.7873  -6881.7623   -6900.5879      18.8256  2275.6
6.1100       -6880.8702  -6883.4740   -6904.4762      21.0023  2538.8
6.1200       -6880.9132  -6884.3573   -6905.8448      21.4875  2597.4
6.1300       -6880.9654  -6884.3881   -6905.4879      21.0998  2550.5
6.1400       -6881.0056  -6883.5285   -6906.1406      22.6120  2733.4
6.1500       -6881.0338  -6882.0731   -6904.4633      22.3902  2706.5
6.1600       -6881.0663  -6880.0622   -6902.0144      21.9521  2653.6
6.1700       -6881.0707  -6877.2487   -6905.1209      27.8722  3369.2
6.1800       -6880.9866  -6875.0317   -6905.9273      30.8957  3734.7
6.1900       -6880.9099  -6874.9487   -6901.5292      26.5805  3213.1
6.2000       -6880.8885  -6875.7728   -6901.0481      25.2753  3055.3
6.2100       -6880.8876  -6876.7723   -6900.5306      23.7583  2871.9
6.2200       -6880.8878  -6877.7394   -6903.6132      25.8739  3127.6
6.2300       -6880.8685  -6879.0589   -6903.3524      24.2935  2936.6
6.2400       -6880.8871  -6880.2228   -6902.7919      22.5692  2728.2
6.2500       -6880.9173  -6880.8976   -6903.7681      22.8705  2764.6
6.2600       -6880.9523  -6881.0220   -6901.8595      20.8376  2518.9
6.2700       -6881.0024  -6880.2606   -6903.0496      22.7890  2754.7
6.2800       -6880.9952  -6878.9201   -6906.1273      27.2072  3288.8
6.2900       -6880.9445  -6878.2646   -6905.2051      26.9406  3256.6
6.3000       -6880.9302  -6878.4083   -6901.9818      23.5735  2849.6
6.3100       -6880.9721  -6878.2715   -6898.1237      19.8522  2399.7
6.3200       -6881.0352  -6877.0742   -6899.4732      22.3990  2707.6
6.3300       -6881.0390  -6875.0552   -6900.8579      25.8026  3119.0
6.3400       -6881.0066  -6873.2325   -6899.5079      26.2753  3176.2
6.3500       -6880.9592  -6872.0884   -6902.0242      29.9358  3618.7
6.3600       -6880.8491  -6872.9357   -6904.3302      31.3944  3795.0
6.3700       -6880.7750  -6875.9955   -6901.8908      25.8952  3130.2
6.3800       -6880.7831  -6879.1596   -6902.3174      23.1578  2799.3
6.3900       -6880.8148  -6881.7500   -6903.5096      21.7596  2630.3
6.4000       -6880.8645  -6883.5023   -6904.8217      21.3194  2577.1
6.4100       -6880.9146  -6884.3840   -6905.3045      20.9205  2528.9
6.4200       -6880.9743  -6884.3186   -6905.1014      20.7828  2512.2
6.4300       -6881.0320  -6883.2655   -6903.3847      20.1192  2432.0
6.4400       -6881.0880  -6881.1123   -6903.7851      22.6729  2740.7
6.4500       -6881.0831  -6878.0323   -6904.5930      26.5606  3210.7
6.4600       -6881.0361  -6875.3086   -6902.7223      27.4138  3313.8
6.4700       -6880.9796  -6873.6294   -6902.8084      29.1789  3527.2
6.4800       -6880.9138  -6873.4868   -6900.3631      26.8763  3248.8
6.4900       -6880.8807  -6874.3205   -6901.1415      26.8210  3242.1
6.5000       -6880.8362  -6876.0433   -6903.9696      27.9263  3375.7
6.5100       -6880.7821  -6879.0075   -6906.3037      27.2963  3299.6
6.5200       -6880.7704  -6882.4329   -6904.5625      22.1296  2675.0
6.5300       -6880.8392  -6884.6908   -6903.9023      19.2115  2322.3
6.5400       -6880.9227  -6885.6080   -6905.0071      19.3992  2345.0
6.5500       -6881.0009  -6885.2535   -6904.5439      19.2903  2331.8
6.5600       -6881.0699  -6883.6004   -6904.9748      21.3743  2583.7
6.5700       -6881.0986  -6880.8615   -6904.5199      23.6584  2859.8
6.5800       -6881.0925  -6877.6330   -6903.6830      26.0500  3148.9
6.5900       -6881.0442  -6874.6231   -6902.9931      28.3700  3429.4
6.6000       -6880.9821  -6872.8583   -6900.7035      27.8452  3365.9
6.6100       -6880.9389  -6872.3182   -6898.9592      26.6409  3220.4
6.6200       -6880.8919  -6872.7243   -6901.1654      28.4412  3438.0
6.6300       -6880.8397  -6874.3820   -6900.6815      26.2995  3179.1
6.6400       -6880.8292  -6876.5331   -6900.7438      24.2107  2926.6
6.6500       -6880.8398  -6878.5505   -6902.6549      24.1044  2913.8
6.6600       -6880.8406  -6880.5170   -6904.6976      24.1806  2923.0
6.6700       -6880.8553  -6882.2766   -6904.9246      22.6480  2737.7
6.6800       -6880.8927  -6883.4834   -6905.6129      22.1295  2675.0
6.6900       -6880.9436  -6883.9208   -6903.1600      19.2393  2325.6
6.7000       -6881.0321  -6883.1256   -6903.0066      19.8811  2403.2
6.7100       -6881.0784  -6880.9907   -6903.9733      22.9826  2778.1
6.7200       -6881.0986  -6878.2246   -6900.5158      22.2912  2694.6
6.7300       -6881.1163  -6874.8517   -6900.2777      25.4261  3073.5
6.7400       -6881.0652  -6871.2433   -6900.5887      29.3454  3547.3
6.7500       -6880.9738  -6869.1313   -6899.7158      30.5845  3697.1
6.7600       -6880.8690  -6869.4658   -6901.0160      31.5502  3813.8
6.7700       -6880.7758  -6872.3984   -6901.6993      29.3010  3541.9
6.7800       -6880.7257  -6876.7123   -6901.7097      24.9974  3021.7
6.7900       -6880.7554  -6880.4460   -6901.3040      20.8580  2521.3
6.8000       -6880.8206  -6883.0074   -6903.5792      20.5718  2486.7
6.8100       -6880.8849  -6884.4830   -6904.3477      19.8647  2401.3
6.8200       -6880.9582  -6884.7793   -6904.6208      19.8415  2398.4
6.8300       -6881.0226  -6883.9042   -6905.0814      21.1772  2559.9
6.8400       -6881.0631  -6882.0419   -6904.3965      22.3546  2702.2
6.8500       -6881.0914  -6879.5133   -6901.9801      22.4667  2715.8
6.8600       -6881.0992  -6876.2929   -6902.5159      26.2230  3169.9
6.8700       -6881.0457  -6873.1761   -6901.8039      28.6278  3460.5
6.8800       -6880.9841  -6871.4328   -6899.4340      28.0012  3384.8
6.8900       -6880.9363  -6870.9511   -6897.1477      26.1967  3166.7
6.9000       -6880.9037  -6871.2558   -6899.5470      28.2913  3419.9
6.9100       -6880.8318  -6872.9535   -6901.6368      28.6833  3467.2
6.9200       -6880.7886  -6875.8436   -6900.9639      25.1202  3036.5
6.9300       -6880.7939  -6878.8148   -6902.7530      23.9382  2893.7
6.9400       -6880.8197  -6881.3527   -6902.4139      21.0612  2545.9
6.9500       -6880.8900  -6882.7505   -6902.1638      19.4133  2346.7
6.9600       -6880.9596  -6882.9450   -6904.3431      21.3980  2586.6
6.9700       -6880.9949  -6882.2606   -6904.8848      22.6242  2734.8
6.9800       -6881.0162  -6881.0041   -6904.3552      23.3511  2822.7
6.9900       -6881.0264  -6879.3824   -6903.6523      24.2699  2933.8
7.0000       -6881.0279  -6877.6478   -6901.7495      24.1018  2913.4
7.0100       -6881.0355  -6875.8386   -6899.3998      23.5612  2848.1
7.0200       -6881.0428  -6873.8187   -6899.0742      25.2555  3052.9
7.0300       -6881.0068  -6871.8743   -6899.7110      27.8367  3364.9
7.0400       -6880.9380  -6871.0253   -6900.7023      29.6770  3587.4
7.0500       -6880.8671  -6871.9560   -6899.1305      27.1746  3284.9
7.0600       -6880.8472  -6873.6936   -6898.6953      25.0017  3022.2
7.0700       -6880.8319  -6875.7430   -6901.7492      26.0062  3143.6
7.0800       -6880.8129  -6878.2404   -6903.1936      24.9532  3016.4
7.0900       -6880.8218  -6880.6815   -6903.3772      22.6957  2743.5
7.1000       -6880.8643  -6882.4420   -6903.2701      20.8281  2517.7
7.1100       -6880.9263  -6883.1723   -6903.7214      20.5491  2484.0
7.1200       -6880.9699  -6882.9467   -6906.3381      23.3915  2827.6
7.1300       -6880.9706  -6882.3262   -6907.1215      24.7953  2997.3
7.1400       -6880.9645  -6881.7756   -6906.5574      24.7818  2995.6
7.1500       -6880.9617  -6881.3270   -6905.5907      24.2637  2933.0
7.1600       -6880.9619  -6880.8616   -6905.8244      24.9628  3017.5
7.1700       -6880.9419  -6880.5740   -6906.8446      26.2706  3175.6
7.1800       -6880.9205  -6880.8186   -6905.7477      24.9291  3013.4
7.1900       -6880.9335  -6881.1284   -6902.8983      21.7699  2631.6
7.2000       -6880.9774  -6880.8139   -6903.9217      23.1078  2793.3
7.2100       -6880.9911  -6880.0102   -6902.9338      22.9237  2771.0
7.2200       -6881.0127  -6878.8051   -6902.7823      23.9771  2898.4
7.2300       -6880.9955  -6877.3803   -6904.3148      26.9345  3255.9
7.2400       -6880.9625  -6876.5959   -6901.3211      24.7252  2988.8
7.2500       -6880.9631  -6876.0843   -6901.2013      25.1170  3036.2
7.2600       -6880.9319  -6875.7513   -6902.1863      26.4350  3195.5
7.2700       -6443.8913  -6441.8179   -6905.2661     463.4482  56021.8
7.2800       -6499.5089  -6846.6259   -6901.7588      55.1328  6664.5
7.2900       -5713.3022  -6528.8501   -6907.7987     378.9486  45807.5
7.3000     5486744.97875473030.2916   -6909.8446 5479940.1361  662417564.6
7.3100      575251.7913 216688.5647   -6909.0606  223597.6252  27028578.9
7.3200      781378.2543   3812.5173   -6909.1367   10721.6540  1296038.2
7.3300     1197148.7976  -6096.2265   -6910.4928     814.2664  98428.9
7.3400     1618992.0908  -6906.9358   -6910.5725       3.6368   439.6
7.3500     2041646.2032  -6910.6864   -6910.7049       0.0185     2.2
7.3600     2464303.9340  -6910.8370   -6910.8391       0.0021     0.2
7.3700     2886961.7361  -6910.9166   -6910.9176       0.0010     0.1
7.3800     3309619.5914  -6910.9433   -6910.9779       0.0346     4.2
7.3900     3732277.4760  -6910.9451   -6911.0108       0.0657     7.9
7.4000     4154935.3629  -6910.9539   -6911.0399       0.0860    10.4
7.4100     4577593.1461  -6911.0735   -6911.0735       0.0000     0.0
7.4200     5000251.0640  -6911.0691   -6911.0830       0.0139     1.7
7.4300     5422909.8301  -6910.2273   -6911.1074       0.8800   106.4
7.4400     5845567.2053  -6910.8368   -6911.1407       0.3039    36.7
7.4500     6268224.9103  -6911.1375   -6911.1411       0.0036     0.4
7.4600     6690883.2882  -6910.7745   -6911.1732       0.3986    48.2
7.4700     7113541.2341  -6910.8948   -6911.2041       0.3093    37.4
7.4800     7536199.2389  -6911.0305   -6911.2181       0.1876    22.7
7.4900     7958857.2355  -6911.2209   -6911.2218       0.0009     0.1
7.5000     8381515.6189  -6911.0363   -6911.2569       0.2207    26.7
7.5100     8804173.8054  -6911.0716   -6911.2764       0.2048    24.8
7.5200     9226832.0634  -6911.0556   -6911.2703       0.2147    25.9
7.5300     9649490.1542  -6911.2524   -6911.3209       0.0685     8.3
7.5400     10072148.7530  -6910.9701   -6911.3204       0.3503    42.3
7.5500     10494807.4509  -6910.6568   -6911.3615       0.7047    85.2
7.5600     10917465.2919  -6911.2678   -6911.3854       0.1176    14.2
7.5700     11340123.6321  -6911.3898   -6911.3938       0.0040     0.5
7.5800     11762782.3642  -6911.1400   -6911.4190       0.2790    33.7
7.5900     12185440.7384  -6911.3053   -6911.4528       0.1475    17.8
7.6000     12608099.1637  -6911.4693   -6911.4714       0.0021     0.3
7.6100     13030758.3609  -6910.8697   -6911.4871       0.6174    74.6
7.6200     13453417.5822  -6910.2875   -6911.5012       1.2137   146.7
7.6300     13876076.5623  -6910.1057   -6911.5357       1.4299   172.8
7.6400     14298737.2253  -6908.4854   -6911.5499       3.0645   370.4
7.6500     14721405.9807  -6899.3568   -6911.5534      12.1966  1474.3
7.6600     15144137.0017  -6830.6597   -6911.5226      80.8630  9774.8
7.6700     15566846.2563  -6797.3665   -6911.2981     113.9316  13772.1
7.6800     15989475.2169  -6861.5299   -6911.1340      49.6041  5996.2
7.6900     16412180.5138  -6857.5778   -6911.5005      53.9226  6518.2
7.7000     16835025.6885  -6723.2789   -6911.0584     187.7796  22698.9
7.7100     17257737.7513  -6743.0919   -6911.2071     168.1152  20321.8
7.7200     17683425.0892  -3802.6422   -6930.7622    3128.1200  378128.5
7.7300     18104347.2001  -6329.2183   -6930.7757     601.5574  72716.5
7.7400     18564683.9039  27900.6461   -6930.8316   34831.4777  4210444.3
