Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.8700       -6880.0171  -6882.7383   -6905.2056      22.4672  2715.8
3.8800       -6880.0386  -6882.5366   -6903.8770      21.3403  2579.6
3.8900       -6880.0942  -6881.5474   -6903.0942      21.5471  2604.6
3.9000       -6880.1294  -6879.7183   -6902.8110      23.0929  2791.5
3.9100       -6880.1128  -6877.3066   -6902.6250      25.3182  3060.5
3.9200       -6880.0840  -6875.0015   -6902.2080      27.2064  3288.7
3.9300       -6880.0278  -6873.4951   -6899.8452      26.3501  3185.2
3.9400       -6880.0352  -6872.7949   -6899.9561      27.1609  3283.2
3.9500       -6879.9639  -6872.9399   -6900.7886      27.8488  3366.4
3.9600       -6879.8989  -6874.4111   -6903.2661      28.8552  3488.0
3.9700       -6879.8628  -6877.3169   -6903.4512      26.1341  3159.1
3.9800       -6879.8638  -6880.3105   -6902.7383      22.4279  2711.1
3.9900       -6879.9116  -6882.7051   -6906.1885      23.4836  2838.7
4.0000       -6879.9229  -6884.8174   -6907.2441      22.4266  2710.9
4.0100       -6879.9688  -6886.0186   -6904.4380      18.4194  2226.5
4.0200       -6880.0601  -6885.8325   -6905.9712      20.1386  2434.4
4.0300       -6880.1357  -6884.4600   -6905.4814      21.0217  2541.1
4.0400       -6880.1709  -6882.0674   -6904.8750      22.8075  2757.0
4.0500       -6880.1753  -6878.9248   -6904.4575      25.5326  3086.4
4.0600       -6880.1255  -6875.8228   -6902.9170      27.0942  3275.2
4.0700       -6880.0918  -6873.5576   -6901.6978      28.1402  3401.6
4.0800       -6880.0054  -6872.5571   -6902.1729      29.6158  3580.0
4.0900       -6879.9312  -6873.3936   -6901.6313      28.2380  3413.4
4.1000       -6879.9058  -6875.5039   -6901.4248      25.9207  3133.3
4.1100       -6879.9053  -6877.8574   -6901.3032      23.4460  2834.2
4.1200       -6879.9043  -6879.8369   -6903.0776      23.2408  2809.4
4.1300       -6879.9370  -6881.5122   -6904.7881      23.2761  2813.6
4.1400       -6879.9614  -6882.6855   -6903.3892      20.7038  2502.7
4.1500       -6880.0498  -6882.8335   -6902.6675      19.8342  2397.6
4.1600       -6880.0845  -6881.8081   -6905.8267      24.0186  2903.4
4.1700       -6880.0776  -6880.4409   -6906.0732      25.6324  3098.5
4.1800       -6880.0757  -6879.3496   -6902.3564      23.0070  2781.1
4.1900       -6880.0879  -6878.0229   -6903.2935      25.2705  3054.7
4.2000       -6880.0591  -6876.7979   -6903.9053      27.1076  3276.8
4.2100       -6880.0181  -6876.4058   -6902.6699      26.2641  3174.8
4.2200       -6879.9971  -6876.5903   -6901.1387      24.5483  2967.4
4.2300       -6879.9951  -6876.8799   -6901.5337      24.6537  2980.2
4.2400       -6880.0146  -6877.2471   -6901.7153      24.4683  2957.7
4.2500       -6880.0083  -6877.6504   -6903.0869      25.4366  3074.8
4.2600       -6879.9951  -6878.3975   -6904.0308      25.6332  3098.6
4.2700       -6879.9668  -6879.4463   -6903.9458      24.4993  2961.5
4.2800       -6879.9648  -6880.4785   -6903.9297      23.4512  2834.8
4.2900       -6880.0049  -6881.2446   -6904.5581      23.3135  2818.2
4.3000       -6880.0205  -6881.6621   -6904.7720      23.1097  2793.5
4.3100       -6880.0317  -6881.5923   -6902.2603      20.6679  2498.3
4.3200       -6880.1025  -6880.6416   -6901.7256      21.0838  2548.6
4.3300       -6880.1416  -6878.6812   -6902.2783      23.5972  2852.4
4.3400       -6880.1313  -6876.2046   -6904.0947      27.8902  3371.4
4.3500       -6880.0366  -6874.5908   -6904.2598      29.6692  3586.4
4.3600       -6879.9697  -6874.8872   -6903.7036      28.8163  3483.3
4.3700       -6879.9219  -6876.6240   -6902.5923      25.9682  3139.1
4.3800       -6879.9092  -6878.7563   -6902.8750      24.1187  2915.5
4.3900       -6879.9419  -6880.5630   -6901.7124      21.1494  2556.6
4.4000       -6879.9888  -6881.4058   -6902.5259      21.1201  2553.0
4.4100       -6880.0439  -6881.3921   -6903.6914      22.2992  2695.5
4.4200       -6880.0483  -6880.7373   -6904.5498      23.8123  2878.4
4.4300       -6880.0527  -6879.8130   -6902.8638      23.0507  2786.4
4.4400       -6880.0776  -6878.5537   -6902.0425      23.4888  2839.3
4.4500       -6880.0801  -6876.9683   -6902.7090      25.7406  3111.5
4.4600       -6880.0537  -6875.6860   -6902.7935      27.1074  3276.8
4.4700       -6880.0444  -6875.2144   -6900.3643      25.1497  3040.1
4.4800       -6880.0117  -6875.0840   -6901.4810      26.3968  3190.9
4.4900       -6879.9854  -6875.5835   -6901.9097      26.3263  3182.3
4.5000       -6879.9507  -6876.6611   -6901.9214      25.2604  3053.5
4.5100       -6879.9624  -6877.9146   -6901.2451      23.3305  2820.2
4.5200       -6879.9517  -6878.7847   -6901.7251      22.9404  2773.0
4.5300       -6880.0220  -6879.3130   -6902.8027      23.4896  2839.4
4.5400       -6880.0127  -6879.4648   -6902.4355      22.9705  2776.7
4.5500       -6880.0371  -6879.2017   -6901.9028      22.7011  2744.1
4.5600       -6880.0518  -6878.4556   -6902.8975      24.4420  2954.6
4.5700       -6880.0396  -6877.6021   -6901.7314      24.1292  2916.7
4.5800       -6880.0508  -6876.7485   -6902.3774      25.6290  3098.0
4.5900       -6880.0347  -6876.2051   -6902.4346      26.2293  3170.6
4.6000       -6879.9990  -6876.2393   -6902.7002      26.4610  3198.6
4.6100       -6879.9678  -6877.0146   -6903.9102      26.8957  3251.2
4.6200       -6879.9375  -6878.6050   -6905.1631      26.5582  3210.4
4.6300       -6879.9219  -6880.7568   -6904.7505      23.9935  2900.3
4.6400       -6879.9658  -6882.4805   -6902.7764      20.2957  2453.4
4.6500       -6880.0342  -6883.0068   -6902.4795      19.4728  2353.9
4.6600       -6880.0894  -6882.3032   -6904.1885      21.8852  2645.5
4.6700       -6880.1094  -6880.7529   -6904.5718      23.8188  2879.2
4.6800       -6880.1074  -6878.9209   -6903.5103      24.5894  2972.4
4.6900       -6880.0991  -6877.0894   -6902.4233      25.3340  3062.4
4.7000       -6880.0781  -6875.4736   -6900.5874      25.1139  3035.8
4.7100       -6880.0420  -6874.1714   -6903.7939      29.6226  3580.8
4.7200       -6879.9268  -6874.6055   -6905.0815      30.4758  3683.9
4.7300       -6879.8950  -6876.8511   -6900.4888      23.6376  2857.3
4.7400       -6879.9473  -6878.6611   -6901.2656      22.6043  2732.4
4.7500       -6879.9473  -6879.9873   -6903.3281      23.3406  2821.4
4.7600       -6879.9795  -6880.9180   -6902.9604      22.0426  2664.5
4.7700       -6880.0127  -6881.2056   -6904.2202      23.0147  2782.0
4.7800       -6880.0308  -6881.0757   -6904.7446      23.6691  2861.1
4.7900       -6880.0527  -6880.6401   -6902.1631      21.5231  2601.7
4.8000       -6880.0928  -6879.4961   -6901.4688      21.9729  2656.1
4.8100       -6880.1211  -6877.5835   -6902.8936      25.3100  3059.5
4.8200       -6880.0757  -6875.6675   -6903.5420      27.8747  3369.5
4.8300       -6880.0273  -6874.8418   -6902.5596      27.7177  3350.5
4.8400       -6879.9785  -6875.1357   -6901.7681      26.6321  3219.3
4.8500       -6879.9399  -6876.3174   -6904.0747      27.7575  3355.3
4.8600       -6879.9048  -6878.4888   -6903.6294      25.1406  3039.0
4.8700       -6879.9121  -6880.5361   -6902.3638      21.8277  2638.5
4.8800       -6879.9648  -6881.8745   -6903.8027      21.9280  2650.7
4.8900       -6880.0098  -6882.4453   -6903.6914      21.2459  2568.2
4.9000       -6880.0483  -6882.1489   -6903.8970      21.7480  2628.9
4.9100       -6880.1045  -6881.1328   -6904.5015      23.3687  2824.8
4.9200       -6880.0786  -6879.6387   -6903.6411      24.0026  2901.4
4.9300       -6880.0884  -6878.0469   -6904.6548      26.6078  3216.4
4.9400       -6880.0469  -6876.9697   -6903.0869      26.1170  3157.0
4.9500       -6880.0264  -6876.4482   -6900.2900      23.8420  2882.0
4.9600       -6880.0498  -6875.9062   -6900.9185      25.0124  3023.5
4.9700       -6880.0352  -6875.4575   -6900.6562      25.1987  3046.0
4.9800       -6880.0024  -6875.3057   -6901.8418      26.5363  3207.7
4.9900       -6879.9727  -6875.7954   -6901.6528      25.8575  3125.7
5.0000       -6879.9458  -6876.8594   -6903.8237      26.9644  3259.5
5.0100       -6879.9146  -6878.7886   -6905.4668      26.6783  3224.9
5.0200       -6879.9150  -6881.3247   -6905.7583      24.4334  2953.5
5.0300       -6879.9272  -6883.4019   -6903.2808      19.8789  2403.0
5.0400       -6880.0195  -6884.2295   -6904.2944      20.0648  2425.4
5.0500       -6880.0669  -6883.9248   -6904.6514      20.7264  2505.4
5.0600       -6880.1108  -6882.6304   -6904.1270      21.4966  2598.5
5.0700       -6880.1455  -6880.3994   -6904.7778      24.3784  2946.9
5.0800       -6880.1392  -6877.9067   -6904.5986      26.6917  3226.5
5.0900       -6880.1016  -6875.9683   -6901.8418      25.8736  3127.6
5.1000       -6880.0908  -6874.6055   -6899.1748      24.5693  2969.9
5.1100       -6880.0347  -6873.3447   -6900.5811      27.2362  3292.3
5.1200       -6879.9810  -6873.0859   -6904.0547      30.9686  3743.5
5.1300       -6879.8979  -6875.0142   -6902.5166      27.5022  3324.5
5.1400       -6879.9004  -6877.6494   -6901.1470      23.4976  2840.4
5.1500       -6879.9062  -6879.7720   -6901.4897      21.7177  2625.3
5.1600       -6879.9717  -6881.1655   -6903.5142      22.3486  2701.5
5.1700       -6879.9883  -6881.9053   -6903.1831      21.2779  2572.1
5.1800       -6880.0586  -6881.7808   -6901.7891      20.0084  2418.6
5.1900       -6880.0986  -6880.5020   -6902.4580      21.9563  2654.1
5.2000       -6880.1426  -6878.3945   -6902.6426      24.2481  2931.1
5.2100       -6880.1304  -6876.0269   -6900.5527      24.5257  2964.7
5.2200       -6880.1250  -6873.6729   -6900.9839      27.3111  3301.4
5.2300       -6880.0537  -6872.1084   -6903.0693      30.9608  3742.6
5.2400       -6879.9551  -6872.7427   -6901.3345      28.5918  3456.2
5.2500       -6879.9155  -6874.8633   -6901.1567      26.2935  3178.4
5.2600       -6879.8896  -6877.2754   -6900.4917      23.2162  2806.4
5.2700       -6879.9478  -6879.2363   -6901.2612      22.0251  2662.4
5.2800       -6879.9854  -6880.4644   -6902.7788      22.3146  2697.4
5.2900       -6879.9888  -6881.1519   -6904.6074      23.4558  2835.3
5.3000       -6880.0273  -6881.4790   -6903.5581      22.0792  2668.9
5.3100       -6880.0620  -6881.1436   -6902.9111      21.7674  2631.3
5.3200       -6880.0908  -6880.0854   -6903.5859      23.5003  2840.7
5.3300       -6880.1011  -6878.6611   -6904.5356      25.8746  3127.7
5.3400       -6880.0732  -6877.5361   -6902.7295      25.1936  3045.4
5.3500       -6880.0586  -6876.7544   -6902.9326      26.1780  3164.4
5.3600       -6880.0078  -6876.4722   -6902.5747      26.1026  3155.3
5.3700       -6880.0146  -6876.7422   -6901.5337      24.7914  2996.8
5.3800       -6880.0029  -6877.1309   -6901.6758      24.5449  2967.0
5.3900       -6880.0049  -6877.5806   -6901.8892      24.3087  2938.4
5.4000       -6880.0171  -6877.9336   -6901.1304      23.1969  2804.0
5.4100       -6880.0337  -6877.9497   -6901.2622      23.3127  2818.0
5.4200       -6880.0591  -6877.6699   -6901.7998      24.1297  2916.8
5.4300       -6880.0586  -6877.2017   -6900.2324      23.0306  2783.9
5.4400       -6880.0938  -6876.4473   -6901.7524      25.3053  3058.9
5.4500       -6880.0308  -6875.8774   -6904.3896      28.5120  3446.5
5.4600       -6879.9854  -6876.6416   -6903.6914      27.0497  3269.8
5.4700       -6879.9443  -6878.1025   -6902.3872      24.2845  2935.5
5.4800       -6879.9531  -6879.6431   -6904.6035      24.9605  3017.2
5.4900       -6879.9678  -6881.1719   -6903.0957      21.9238  2650.2
5.5000       -6880.0454  -6881.8433   -6901.3774      19.5344  2361.3
5.5100       -6880.0869  -6881.2651   -6901.7344      20.4692  2474.3
5.5200       -6880.1362  -6879.6069   -6902.8428      23.2359  2808.8
5.5300       -6880.1406  -6877.2930   -6902.0737      24.7810  2995.5
5.5400       -6880.1187  -6875.0137   -6902.2637      27.2498  3294.0
5.5500       -6880.0420  -6873.4888   -6902.6206      29.1319  3521.5
5.5600       -6879.9688  -6873.6382   -6902.6855      29.0473  3511.3
5.5700       -6879.9258  -6875.4551   -6902.7842      27.3293  3303.6
5.5800       -6879.8970  -6877.9155   -6901.6362      23.7209  2867.4
5.5900       -6879.9429  -6880.0869   -6903.0332      22.9461  2773.7
5.6000       -6879.9604  -6881.7798   -6904.5981      22.8182  2758.3
5.6100       -6879.9878  -6882.9282   -6904.5200      21.5917  2610.0
5.6200       -6880.0503  -6883.2573   -6903.1616      19.9045  2406.1
5.6300       -6880.1250  -6882.4521   -6902.6729      20.2206  2444.3
5.6400       -6880.1553  -6880.4282   -6903.6650      23.2369  2808.9
5.6500       -6880.1475  -6877.7598   -6903.3765      25.6166  3096.5
5.6600       -6880.1450  -6875.3086   -6902.7607      27.4523  3318.4
5.6700       -6880.0640  -6873.7500   -6902.5146      28.7647  3477.1
5.6800       -6879.9932  -6873.7324   -6902.2637      28.5314  3448.9
5.6900       -6879.9224  -6875.2251   -6903.5571      28.3319  3424.8
5.7000       -6879.8774  -6877.9365   -6903.6338      25.6973  3106.3
5.7100       -6879.9023  -6880.6846   -6902.7632      22.0784  2668.8
5.7200       -6879.9565  -6882.5356   -6903.0366      20.5010  2478.2
5.7300       -6880.0063  -6883.2778   -6903.2915      20.0136  2419.3
5.7400       -6880.0718  -6882.9214   -6904.3394      21.4180  2589.0
5.7500       -6880.1289  -6881.6787   -6904.0078      22.3290  2699.1
5.7600       -6880.1318  -6879.7539   -6904.1836      24.4295  2953.0
5.7700       -6880.0996  -6877.6318   -6905.7554      28.1237  3399.6
5.7800       -6880.0303  -6876.5527   -6904.5742      28.0213  3387.2
5.7900       -6880.0093  -6876.7695   -6903.1372      26.3675  3187.3
5.8000       -6879.9712  -6877.6353   -6903.3413      25.7061  3107.4
5.8100       -6879.9463  -6878.7915   -6902.2046      23.4129  2830.2
5.8200       -6879.9727  -6879.7183   -6903.3154      23.5970  2852.4
5.8300       -6879.9883  -6880.3652   -6903.7100      23.3445  2821.9
5.8400       -6880.0298  -6880.6763   -6902.9883      22.3119  2697.1
5.8500       -6880.0718  -6880.3677   -6902.1465      21.7789  2632.6
5.8600       -6880.0889  -6879.3462   -6903.8999      24.5538  2968.1
5.8700       -6880.0371  -6878.1650   -6903.7695      25.6046  3095.1
5.8800       -6880.0640  -6877.4253   -6903.3066      25.8814  3128.6
5.8900       -6880.0508  -6877.1206   -6903.5039      26.3832  3189.2
5.9000       -6879.9854  -6877.4907   -6904.7529      27.2624  3295.5
5.9100       -6879.9697  -6878.7568   -6904.0298      25.2727  3055.0
5.9200       -6879.9492  -6880.1377   -6903.3838      23.2459  2810.0
5.9300       -6879.9985  -6881.1812   -6903.6689      22.4880  2718.4
5.9400       -6880.0117  -6881.6553   -6905.0454      23.3902  2827.4
5.9500       -6880.0308  -6881.8604   -6906.3369      24.4764  2958.7
5.9600       -6880.0161  -6882.0166   -6906.0801      24.0636  2908.8
5.9700       -6880.0381  -6882.0415   -6904.5024      22.4610  2715.1
5.9800       -6880.0596  -6881.5308   -6904.4712      22.9404  2773.0
5.9900       -6880.0806  -6880.5869   -6905.1445      24.5576  2968.5
6.0000       -6880.0933  -6879.6016   -6903.8413      24.2395  2930.1
6.0100       -6880.0708  -6878.5439   -6903.4448      24.9007  3010.0
6.0200       -6880.0596  -6877.6636   -6904.2397      26.5762  3212.5
6.0300       -6880.0269  -6877.3672   -6902.8818      25.5146  3084.2
6.0400       -6880.0078  -6877.4922   -6902.9902      25.4982  3082.2
6.0500       -6880.0068  -6877.9795   -6903.5059      25.5263  3085.6
6.0600       -6879.9678  -6878.7544   -6903.3477      24.5931  2972.8
6.0700       -6879.9902  -6879.5684   -6902.9980      23.4297  2832.2
6.0800       -6879.9834  -6880.0459   -6903.0771      23.0311  2784.0
6.0900       -6880.0308  -6880.1528   -6902.4355      22.2829  2693.6
6.1000       -6880.0728  -6879.6050   -6900.3252      20.7201  2504.7
6.1100       -6880.0991  -6878.1069   -6902.2598      24.1526  2919.6
6.1200       -6880.0908  -6876.2656   -6904.0513      27.7858  3358.8
6.1300       -6880.0498  -6875.3677   -6902.3916      27.0237  3266.6
6.1400       -6879.9941  -6875.4297   -6903.2593      27.8295  3364.0
6.1500       -6879.9248  -6876.6772   -6904.3945      27.7175  3350.5
6.1600       -6879.9106  -6878.9966   -6904.7847      25.7881  3117.3
6.1700       -6879.8916  -6881.4331   -6904.0444      22.6113  2733.3
6.1800       -6879.9634  -6883.2061   -6904.6675      21.4616  2594.3
6.1900       -6879.9585  -6884.1372   -6906.2388      22.1016  2671.7
6.2000       -6880.0234  -6884.4004   -6905.1660      20.7656  2510.2
6.2100       -6880.1064  -6883.7319   -6904.9116      21.1799  2560.2
6.2200       -6880.1255  -6882.0898   -6902.6763      20.5866  2488.5
6.2300       -6880.2080  -6879.5552   -6900.2656      20.7107  2503.5
6.2400       -6880.2090  -6875.6455   -6902.7002      27.0547  3270.4
6.2500       -6880.1357  -6871.6680   -6902.3511      30.6829  3709.0
6.2600       -6880.0420  -6869.8247   -6899.1943      29.3696  3550.2
6.2700       -6879.9722  -6869.9697   -6899.0205      29.0510  3511.7
6.2800       -6879.8970  -6871.8501   -6900.9746      29.1247  3520.6
6.2900       -6879.8472  -6875.3062   -6901.7412      26.4352  3195.5
6.3000       -6879.8525  -6878.9258   -6901.9019      22.9760  2777.4
6.3100       -6879.8589  -6881.7266   -6902.3926      20.6660  2498.1
6.3200       -6879.9624  -6883.4082   -6902.9434      19.5353  2361.4
6.3300       -6880.0278  -6883.8125   -6903.5786      19.7663  2389.4
6.3400       -6880.0952  -6883.0210   -6902.6650      19.6442  2374.6
6.3500       -6880.1582  -6880.9873   -6902.9561      21.9687  2655.6
6.3600       -6880.1719  -6877.9395   -6902.0215      24.0821  2911.1
6.3700       -6880.1753  -6874.6118   -6900.2305      25.6184  3096.8
6.3800       -6880.1377  -6871.3599   -6901.8687      30.5090  3687.9
6.3900       -6880.0088  -6870.0190   -6901.7222      31.7032  3832.3
6.4000       -6879.9062  -6871.4819   -6901.8125      30.3304  3666.3
6.4100       -6879.8062  -6875.1226   -6903.6401      28.5177  3447.2
6.4200       -6879.7705  -6879.6377   -6903.0977      23.4600  2835.9
6.4300       -6879.8281  -6883.0317   -6902.4814      19.4496  2351.1
6.4400       -6879.9272  -6885.1060   -6905.8433      20.7372  2506.7
6.4500       -6879.9883  -6886.2769   -6907.5327      21.2558  2569.4
6.4600       -6880.0361  -6886.5049   -6906.3423      19.8376  2398.0
6.4700       -6880.1196  -6885.6064   -6905.5781      19.9716  2414.2
6.4800       -6880.1802  -6883.4771   -6905.6787      22.2014  2683.7
6.4900       -6880.1802  -6880.4355   -6904.5962      24.1608  2920.6
6.5000       -6880.1626  -6877.0605   -6903.8906      26.8303  3243.3
6.5100       -6880.1343  -6874.2197   -6901.3657      27.1461  3281.4
6.5200       -6880.0688  -6872.2808   -6898.6660      26.3852  3189.5
6.5300       -6880.0488  -6871.0952   -6898.2109      27.1156  3277.7
6.5400       -6879.9819  -6870.9634   -6901.2119      30.2485  3656.4
6.5500       -6879.9067  -6872.8218   -6901.2964      28.4744  3442.0
6.5600       -6879.8564  -6875.7808   -6900.2422      24.4614  2956.9
6.5700       -6879.8989  -6878.4453   -6899.9941      21.5490  2604.8
6.5800       -6879.9551  -6880.0337   -6899.9019      19.8683  2401.7
6.5900       -6880.0405  -6880.5508   -6901.7534      21.2026  2563.0
6.6000       -6880.0762  -6880.1362   -6902.5728      22.4364  2712.1
6.6100       -6880.0762  -6879.0903   -6903.4268      24.3364  2941.8
6.6200       -6880.0771  -6877.9448   -6902.7886      24.8438  3003.1
6.6300       -6880.0820  -6876.9326   -6902.8691      25.9364  3135.2
6.6400       -6880.0317  -6876.3354   -6902.6226      26.2872  3177.6
6.6500       -6880.0200  -6876.3638   -6901.6655      25.3018  3058.5
6.6600       -6879.9946  -6876.6426   -6901.4453      24.8028  2998.2
6.6700       -6879.9731  -6877.2109   -6904.7144      27.5033  3324.6
6.6800       -6879.9404  -6878.6963   -6904.3203      25.6241  3097.5
6.6900       -6879.9424  -6880.2866   -6901.9414      21.6550  2617.7
6.7000       -6880.0054  -6881.0107   -6901.2705      20.2596  2449.0
6.7100       -6880.0669  -6880.7207   -6903.9570      23.2362  2808.8
6.7200       -6880.0547  -6879.9712   -6905.6646      25.6936  3105.9
6.7300       -6880.0229  -6879.5142   -6903.8647      24.3508  2943.5
6.7400       -6880.0591  -6879.0703   -6901.4863      22.4162  2709.7
6.7500       -6880.0562  -6878.0806   -6902.4834      24.4030  2949.8
6.7600       -6880.0454  -6877.0337   -6903.7612      26.7277  3230.9
6.7700       -6880.0059  -6876.7173   -6905.0298      28.3123  3422.4
6.7800       -6879.9507  -6877.5557   -6902.9819      25.4264  3073.6
6.7900       -6879.9683  -6878.7764   -6903.1064      24.3301  2941.0
6.8000       -6879.9551  -6879.8384   -6903.2729      23.4347  2832.8
6.8100       -6879.9966  -6880.6777   -6903.9551      23.2776  2813.8
6.8200       -6880.0146  -6881.1201   -6903.8853      22.7651  2751.9
6.8300       -6880.0566  -6881.1265   -6904.9004      23.7740  2873.8
6.8400       -6880.0625  -6880.9048   -6905.4834      24.5785  2971.1
6.8500       -6880.0317  -6880.6660   -6905.1851      24.5191  2963.9
6.8600       -6880.0317  -6880.5229   -6905.4575      24.9347  3014.1
6.8700       -6880.0190  -6880.4595   -6904.6470      24.1873  2923.8
6.8800       -6880.0088  -6880.3711   -6904.9922      24.6212  2976.2
6.8900       -6880.0171  -6880.3154   -6903.9702      23.6548  2859.4
6.9000       -6880.0571  -6880.0615   -6903.3701      23.3084  2817.5
6.9100       -6880.0796  -6879.4907   -6903.8560      24.3653  2945.3
6.9200       -6880.0454  -6878.8042   -6903.4609      24.6566  2980.5
6.9300       -6880.0537  -6878.2373   -6903.2671      25.0296  3025.6
6.9400       -6880.0444  -6877.8306   -6903.0815      25.2509  3052.3
6.9500       -6880.0352  -6877.7183   -6903.5122      25.7939  3118.0
6.9600       -6880.0112  -6877.9307   -6901.7539      23.8234  2879.8
6.9700       -6880.0396  -6878.0054   -6900.6323      22.6269  2735.1
6.9800       -6880.0557  -6877.6084   -6902.1597      24.5511  2967.7
6.9900       -6880.0327  -6877.1836   -6902.9121      25.7283  3110.0
7.0000       -6880.0322  -6877.1582   -6902.4526      25.2942  3057.6
7.0100       -6880.0068  -6877.3921   -6902.3198      24.9277  3013.3
7.0200       -6879.9834  -6877.7510   -6901.8706      24.1198  2915.6
7.0300       -6880.0117  -6878.0742   -6902.2676      24.1934  2924.5
7.0400       -6880.0171  -6878.3223   -6902.9126      24.5904  2972.5
7.0500       -6880.0078  -6878.5669   -6902.4448      23.8779  2886.4
7.0600       -6880.0273  -6878.6924   -6902.9414      24.2491  2931.2
7.0700       -6880.0317  -6878.7583   -6903.3896      24.6312  2977.4
7.0800       -6880.0200  -6878.8901   -6904.2710      25.3810  3068.1
7.0900       -6879.9922  -6879.3154   -6904.9321      25.6169  3096.6
7.1000       -6879.9717  -6880.1157   -6905.7598      25.6440  3099.9
7.1100       -6879.9692  -6881.3721   -6906.9092      25.5370  3086.9
7.1200       -6879.9634  -6882.7148   -6905.0664      22.3514  2701.9
7.1300       -6879.9814  -6883.5210   -6906.6963      23.1755  2801.5
7.1400       -6880.0107  -6883.9233   -6906.3784      22.4549  2714.4
7.1500       -6880.0444  -6883.7695   -6905.7549      21.9855  2657.6
7.1600       -6880.1128  -6882.9248   -6903.2671      20.3421  2459.0
7.1700       -6880.1362  -6881.0142   -6903.9263      22.9122  2769.6
7.1800       -6880.1240  -6878.3486   -6904.1182      25.7695  3115.0
7.1900       -6880.1089  -6875.9229   -6903.4814      27.5585  3331.3
7.2000       -6880.0610  -6874.4526   -6902.6284      28.1759  3405.9
7.2100       -6880.0044  -6874.2500   -6900.8477      26.5978  3215.1
7.2200       -6879.9873  -6874.7256   -6899.0366      24.3110  2938.7
7.2300       -6879.9668  -6875.3188   -6901.8188      26.5002  3203.4
7.2400       -6879.9282  -6876.7354   -6905.1646      28.4293  3436.5
7.2500       -6879.8916  -6879.3076   -6904.1094      24.8016  2998.0
7.2600       -6879.9106  -6881.5547   -6902.4038      20.8489  2520.2
7.2700       -6879.9790  -6882.6753   -6902.2725      19.5970  2368.9
7.2800       -6880.0664  -6882.6201   -6903.0132      20.3929  2465.1
7.2900       -6880.1279  -6881.4614   -6902.8110      21.3495  2580.7
7.3000       -6880.1450  -6879.3203   -6903.1846      23.8643  2884.7
7.3100       -6880.1367  -6876.7881   -6902.7266      25.9385  3135.5
7.3200       -6880.1104  -6874.5723   -6900.9541      26.3821  3189.1
7.3300       -6880.0615  -6873.0049   -6900.0039      26.9989  3263.6
7.3400       -6880.0376  -6872.2803   -6898.5146      26.2344  3171.2
7.3500       -6880.0034  -6872.1680   -6897.7510      25.5830  3092.5
7.3600       -6879.9863  -6872.5303   -6900.1191      27.5890  3335.0
7.3700       -6879.9199  -6874.1128   -6903.7407      29.6278  3581.4
7.3800       -6879.8618  -6877.4775   -6904.1841      26.7064  3228.3
7.3900       -6879.8535  -6880.8823   -6902.4058      21.5234  2601.8
7.4000       -6879.8994  -6883.1514   -6903.3799      20.2286  2445.2
7.4100       -6879.9805  -6884.3574   -6905.2271      20.8696  2522.7
7.4200       -6880.0151  -6884.6040   -6905.7295      21.1256  2553.7
7.4300       -6880.1069  -6883.9736   -6903.7603      19.7868  2391.8
7.4400       -6880.1558  -6882.1401   -6904.8159      22.6758  2741.1
7.4500       -6880.1724  -6879.4971   -6902.9956      23.4984  2840.5
7.4600       -6880.1738  -6876.5376   -6901.5586      25.0209  3024.5
7.4700       -6880.1323  -6873.4897   -6902.4624      28.9724  3502.2
7.4800       -6880.0410  -6871.8057   -6903.3501      31.5443  3813.1
7.4900       -6879.9219  -6872.8198   -6903.8647      31.0449  3752.7
7.5000       -6879.8481  -6876.1499   -6903.5312      27.3815  3309.9
7.5100       -6879.8228  -6879.9717   -6903.1992      23.2278  2807.8
7.5200       -6879.8711  -6882.9458   -6903.3926      20.4469  2471.6
7.5300       -6879.9751  -6884.7939   -6904.9185      20.1246  2432.7
7.5400       -6880.0303  -6885.4277   -6905.0396      19.6119  2370.7
7.5500       -6880.0996  -6884.8682   -6904.8843      20.0160  2419.5
7.5600       -6880.1572  -6883.1416   -6903.2988      20.1571  2436.6
7.5700       -6880.2021  -6880.1738   -6904.2412      24.0672  2909.3
7.5800       -6880.1748  -6876.4741   -6904.6001      28.1262  3399.9
7.5900       -6880.0894  -6873.6670   -6903.2944      29.6274  3581.4
7.6000       -6879.9941  -6872.7793   -6903.2368      30.4577  3681.7
7.6100       -6879.9165  -6874.0884   -6902.0493      27.9609  3379.9
7.6200       -6879.8994  -6876.3540   -6900.0854      23.7313  2868.7
7.6300       -6879.9072  -6878.2231   -6900.6431      22.4198  2710.1
7.6400       -6879.9614  -6879.4551   -6900.6748      21.2197  2565.0
7.6500       -6880.0063  -6879.9248   -6904.2900      24.3651  2945.3
7.6600       -6879.9688  -6880.3027   -6905.2573      24.9547  3016.5
7.6700       -6879.9775  -6880.7397   -6902.8809      22.1413  2676.5
7.6800       -6880.0410  -6880.6128   -6903.0342      22.4212  2710.3
7.6900       -6880.0254  -6879.8687   -6904.5000      24.6315  2977.5
7.7000       -6880.0625  -6879.1499   -6903.7520      24.6022  2973.9
7.7100       -6880.0557  -6878.4258   -6901.0542      22.6285  2735.3
7.7200       -6880.0952  -6877.3193   -6900.7793      23.4601  2835.9
7.7300       -6880.0762  -6875.8511   -6904.4653      28.6140  3458.9
